"","period","ratio","group","카테고리명","검색기기","년도","월"
"1253","2020-04-01",18.09298,"f","스포츠_레져","pc","2020","4"
"1254","2020-04-01",86.91116,"m","스포츠_레져","pc","2020","4"
"1255","2020-05-01",20.87943,"f","스포츠_레져","pc","2020","5"
"1256","2020-05-01",100,"m","스포츠_레져","pc","2020","5"
"1257","2020-06-01",21.88456,"f","스포츠_레져","pc","2020","6"
"1258","2020-06-01",96.49296,"m","스포츠_레져","pc","2020","6"
"1259","2020-07-01",22.17349,"f","스포츠_레져","pc","2020","7"
"1260","2020-07-01",92.36232,"m","스포츠_레져","pc","2020","7"
"1261","2020-08-01",16.46218,"f","스포츠_레져","pc","2020","8"
"1262","2020-08-01",74.07664,"m","스포츠_레져","pc","2020","8"
"1263","2020-09-01",17.8264,"f","스포츠_레져","pc","2020","9"
"1264","2020-09-01",84.94379,"m","스포츠_레져","pc","2020","9"
"1265","2020-10-01",21.86743,"f","스포츠_레져","pc","2020","10"
"1266","2020-10-01",94.66179,"m","스포츠_레져","pc","2020","10"
"1267","2020-11-01",21.34057,"f","스포츠_레져","pc","2020","11"
"1268","2020-11-01",85.4273,"m","스포츠_레져","pc","2020","11"
"1269","2020-12-01",19.24927,"f","스포츠_레져","pc","2020","12"
"1270","2020-12-01",79.06707,"m","스포츠_레져","pc","2020","12"
"1271","2018-01-01",40.41669,"f","식품","pc","2018","1"
"1272","2018-01-01",50.7708,"m","식품","pc","2018","1"
"1273","2018-02-01",35.37912,"f","식품","pc","2018","2"
"1274","2018-02-01",44.3273,"m","식품","pc","2018","2"
"1275","2018-03-01",35.82157,"f","식품","pc","2018","3"
"1276","2018-03-01",47.28497,"m","식품","pc","2018","3"
"1277","2018-04-01",37.3167,"f","식품","pc","2018","4"
"1278","2018-04-01",46.35842,"m","식품","pc","2018","4"
"1279","2018-05-01",36.96592,"f","식품","pc","2018","5"
"1280","2018-05-01",47.18844,"m","식품","pc","2018","5"
"1281","2018-06-01",34.65393,"f","식품","pc","2018","6"
"1282","2018-06-01",44.31263,"m","식품","pc","2018","6"
"1283","2018-07-01",36.59863,"f","식품","pc","2018","7"
"1284","2018-07-01",48.95525,"m","식품","pc","2018","7"
"1285","2018-08-01",40.8876,"f","식품","pc","2018","8"
"1286","2018-08-01",52.2068,"m","식품","pc","2018","8"
"1287","2018-09-01",41.00917,"f","식품","pc","2018","9"
"1288","2018-09-01",53.40595,"m","식품","pc","2018","9"
"1289","2018-10-01",41.28487,"f","식품","pc","2018","10"
"1290","2018-10-01",53.65293,"m","식품","pc","2018","10"
"1291","2018-11-01",40.77154,"f","식품","pc","2018","11"
"1292","2018-11-01",51.56771,"m","식품","pc","2018","11"
"1293","2018-12-01",36.06673,"f","식품","pc","2018","12"
"1294","2018-12-01",49.50617,"m","식품","pc","2018","12"
"1295","2019-01-01",49.73483,"f","식품","pc","2019","1"
"1296","2019-01-01",66.78657,"m","식품","pc","2019","1"
"1297","2019-02-01",35.34338,"f","식품","pc","2019","2"
"1298","2019-02-01",49.03634,"m","식품","pc","2019","2"
"1299","2019-03-01",48.67974,"f","식품","pc","2019","3"
"1300","2019-03-01",62.5261,"m","식품","pc","2019","3"
"1301","2019-04-01",57.97085,"f","식품","pc","2019","4"
"1302","2019-04-01",62.40625,"m","식품","pc","2019","4"
"1303","2019-05-01",58.07782,"f","식품","pc","2019","5"
"1304","2019-05-01",58.56222,"m","식품","pc","2019","5"
"1305","2019-06-01",45.59481,"f","식품","pc","2019","6"
"1306","2019-06-01",60.02609,"m","식품","pc","2019","6"
"1307","2019-07-01",48.45598,"f","식품","pc","2019","7"
"1308","2019-07-01",64.69549,"m","식품","pc","2019","7"
"1309","2019-08-01",49.3239,"f","식품","pc","2019","8"
"1310","2019-08-01",64.14861,"m","식품","pc","2019","8"
"1311","2019-09-01",48.52466,"f","식품","pc","2019","9"
"1312","2019-09-01",62.9341,"m","식품","pc","2019","9"
"1313","2019-10-01",50.32909,"f","식품","pc","2019","10"
"1314","2019-10-01",65.47708,"m","식품","pc","2019","10"
"1315","2019-11-01",49.39328,"f","식품","pc","2019","11"
"1316","2019-11-01",65.51099,"m","식품","pc","2019","11"
"1317","2019-12-01",45.39281,"f","식품","pc","2019","12"
"1318","2019-12-01",63.48863,"m","식품","pc","2019","12"
"1319","2020-01-01",48.7367,"f","식품","pc","2020","1"
"1320","2020-01-01",68.70653,"m","식품","pc","2020","1"
"1321","2020-02-01",54.43836,"f","식품","pc","2020","2"
"1322","2020-02-01",71.25162,"m","식품","pc","2020","2"
"1323","2020-03-01",67.05728,"f","식품","pc","2020","3"
"1324","2020-03-01",87.13632,"m","식품","pc","2020","3"
"1325","2020-04-01",65.96281,"f","식품","pc","2020","4"
"1326","2020-04-01",84.48966,"m","식품","pc","2020","4"
"1327","2020-05-01",59.09481,"f","식품","pc","2020","5"
"1328","2020-05-01",80.14797,"m","식품","pc","2020","5"
"1329","2020-06-01",62.25042,"f","식품","pc","2020","6"
"1330","2020-06-01",80.28975,"m","식품","pc","2020","6"
"1331","2020-07-01",63.19027,"f","식품","pc","2020","7"
"1332","2020-07-01",79.76406,"m","식품","pc","2020","7"
"1333","2020-08-01",58.21395,"f","식품","pc","2020","8"
"1334","2020-08-01",76.86702,"m","식품","pc","2020","8"
"1335","2020-09-01",78.71665,"f","식품","pc","2020","9"
"1336","2020-09-01",96.04416,"m","식품","pc","2020","9"
"1337","2020-10-01",61.3665,"f","식품","pc","2020","10"
"1338","2020-10-01",81.59296,"m","식품","pc","2020","10"
"1339","2020-11-01",66.73405,"f","식품","pc","2020","11"
"1340","2020-11-01",86.96551,"m","식품","pc","2020","11"
"1341","2020-12-01",75.10501,"f","식품","pc","2020","12"
"1342","2020-12-01",100,"m","식품","pc","2020","12"
"1343","2020-02-01",7.60572,"f","여가_생활편의","pc","2020","2"
"1344","2020-02-01",12.28199,"m","여가_생활편의","pc","2020","2"
"1345","2020-03-01",21.29099,"f","여가_생활편의","pc","2020","3"
"1346","2020-03-01",30.71522,"m","여가_생활편의","pc","2020","3"
"1347","2020-04-01",34.12571,"f","여가_생활편의","pc","2020","4"
"1348","2020-04-01",45.12577,"m","여가_생활편의","pc","2020","4"
"1349","2020-05-01",34.53976,"f","여가_생활편의","pc","2020","5"
"1350","2020-05-01",45.31644,"m","여가_생활편의","pc","2020","5"
"1351","2020-06-01",55.26582,"f","여가_생활편의","pc","2020","6"
"1352","2020-06-01",65.24513,"m","여가_생활편의","pc","2020","6"
"1353","2020-07-01",93.36419,"f","여가_생활편의","pc","2020","7"
"1354","2020-07-01",100,"m","여가_생활편의","pc","2020","7"
"1355","2020-08-01",57.69338,"f","여가_생활편의","pc","2020","8"
"1356","2020-08-01",72.23196,"m","여가_생활편의","pc","2020","8"
"1357","2020-09-01",27.00021,"f","여가_생활편의","pc","2020","9"
"1358","2020-09-01",37.16626,"m","여가_생활편의","pc","2020","9"
"1359","2020-10-01",38.45411,"f","여가_생활편의","pc","2020","10"
"1360","2020-10-01",48.25457,"m","여가_생활편의","pc","2020","10"
"1361","2020-11-01",42.07221,"f","여가_생활편의","pc","2020","11"
"1362","2020-11-01",48.38536,"m","여가_생활편의","pc","2020","11"
"1363","2020-12-01",21.40681,"f","여가_생활편의","pc","2020","12"
"1364","2020-12-01",35.24415,"m","여가_생활편의","pc","2020","12"
"1365","2018-01-01",58.09959,"f","출산_육아","pc","2018","1"
"1366","2018-01-01",46.67406,"m","출산_육아","pc","2018","1"
"1367","2018-02-01",49.99966,"f","출산_육아","pc","2018","2"
"1368","2018-02-01",39.24316,"m","출산_육아","pc","2018","2"
"1369","2018-03-01",63.2471,"f","출산_육아","pc","2018","3"
"1370","2018-03-01",48.5655,"m","출산_육아","pc","2018","3"
"1371","2018-04-01",63.73624,"f","출산_육아","pc","2018","4"
"1372","2018-04-01",48.76513,"m","출산_육아","pc","2018","4"
"1373","2018-05-01",60.54232,"f","출산_육아","pc","2018","5"
"1374","2018-05-01",46.79692,"m","출산_육아","pc","2018","5"
"1375","2018-06-01",55.97424,"f","출산_육아","pc","2018","6"
"1376","2018-06-01",40.65037,"m","출산_육아","pc","2018","6"
"1377","2018-07-01",58.96555,"f","출산_육아","pc","2018","7"
"1378","2018-07-01",45.70599,"m","출산_육아","pc","2018","7"
"1379","2018-08-01",51.37395,"f","출산_육아","pc","2018","8"
"1380","2018-08-01",43.15975,"m","출산_육아","pc","2018","8"
"1381","2018-09-01",47.39745,"f","출산_육아","pc","2018","9"
"1382","2018-09-01",37.93902,"m","출산_육아","pc","2018","9"
"1383","2018-10-01",57.24947,"f","출산_육아","pc","2018","10"
"1384","2018-10-01",43.91852,"m","출산_육아","pc","2018","10"
"1385","2018-11-01",59.40093,"f","출산_육아","pc","2018","11"
"1386","2018-11-01",42.26671,"m","출산_육아","pc","2018","11"
"1387","2018-12-01",67.15141,"f","출산_육아","pc","2018","12"
"1388","2018-12-01",52.88734,"m","출산_육아","pc","2018","12"
"1389","2019-01-01",54.18397,"f","출산_육아","pc","2019","1"
"1390","2019-01-01",45.4622,"m","출산_육아","pc","2019","1"
"1391","2019-02-01",49.50742,"f","출산_육아","pc","2019","2"
"1392","2019-02-01",38.64314,"m","출산_육아","pc","2019","2"
"1393","2019-03-01",77.6595,"f","출산_육아","pc","2019","3"
"1394","2019-03-01",51.7914,"m","출산_육아","pc","2019","3"
"1395","2019-04-01",84.02527,"f","출산_육아","pc","2019","4"
"1396","2019-04-01",59.59328,"m","출산_육아","pc","2019","4"
"1397","2019-05-01",80.18333,"f","출산_육아","pc","2019","5"
"1398","2019-05-01",51.32078,"m","출산_육아","pc","2019","5"
"1399","2019-06-01",71.99828,"f","출산_육아","pc","2019","6"
"1400","2019-06-01",47.24797,"m","출산_육아","pc","2019","6"
"1401","2019-07-01",77.68192,"f","출산_육아","pc","2019","7"
"1402","2019-07-01",53.28577,"m","출산_육아","pc","2019","7"
"1403","2019-08-01",65.16557,"f","출산_육아","pc","2019","8"
"1404","2019-08-01",45.43962,"m","출산_육아","pc","2019","8"
"1405","2019-09-01",74.2454,"f","출산_육아","pc","2019","9"
"1406","2019-09-01",45.91054,"m","출산_육아","pc","2019","9"
"1407","2019-10-01",83.61362,"f","출산_육아","pc","2019","10"
"1408","2019-10-01",51.5327,"m","출산_육아","pc","2019","10"
"1409","2019-11-01",90.5339,"f","출산_육아","pc","2019","11"
"1410","2019-11-01",52.77307,"m","출산_육아","pc","2019","11"
"1411","2019-12-01",86.80313,"f","출산_육아","pc","2019","12"
"1412","2019-12-01",61.16005,"m","출산_육아","pc","2019","12"
"1413","2020-01-01",61.61801,"f","출산_육아","pc","2020","1"
"1414","2020-01-01",46.18449,"m","출산_육아","pc","2020","1"
"1415","2020-02-01",78.10856,"f","출산_육아","pc","2020","2"
"1416","2020-02-01",56.28327,"m","출산_육아","pc","2020","2"
"1417","2020-03-01",87.13034,"f","출산_육아","pc","2020","3"
"1418","2020-03-01",65.49795,"m","출산_육아","pc","2020","3"
"1419","2020-04-01",87.20601,"f","출산_육아","pc","2020","4"
"1420","2020-04-01",65.26777,"m","출산_육아","pc","2020","4"
"1421","2020-05-01",88.61052,"f","출산_육아","pc","2020","5"
"1422","2020-05-01",61.03176,"m","출산_육아","pc","2020","5"
"1423","2020-06-01",86.02187,"f","출산_육아","pc","2020","6"
"1424","2020-06-01",55.89348,"m","출산_육아","pc","2020","6"
"1425","2020-07-01",72.94042,"f","출산_육아","pc","2020","7"
"1426","2020-07-01",51.7781,"m","출산_육아","pc","2020","7"
"1427","2020-08-01",60.33455,"f","출산_육아","pc","2020","8"
"1428","2020-08-01",46.65291,"m","출산_육아","pc","2020","8"
"1429","2020-09-01",76.88243,"f","출산_육아","pc","2020","9"
"1430","2020-09-01",51.40285,"m","출산_육아","pc","2020","9"
"1431","2020-10-01",84.2885,"f","출산_육아","pc","2020","10"
"1432","2020-10-01",51.19173,"m","출산_육아","pc","2020","10"
"1433","2020-11-01",90.48501,"f","출산_육아","pc","2020","11"
"1434","2020-11-01",55.08544,"m","출산_육아","pc","2020","11"
"1435","2020-12-01",100,"f","출산_육아","pc","2020","12"
"1436","2020-12-01",75.37163,"m","출산_육아","pc","2020","12"
"1437","2018-01-01",62.72624,"f","패션잡화","pc","2018","1"
"1438","2018-01-01",75.85364,"m","패션잡화","pc","2018","1"
"1439","2018-02-01",55.17919,"f","패션잡화","pc","2018","2"
"1440","2018-02-01",68.36559,"m","패션잡화","pc","2018","2"
"1441","2018-03-01",67.92381,"f","패션잡화","pc","2018","3"
"1442","2018-03-01",80.52754,"m","패션잡화","pc","2018","3"
"1443","2018-04-01",65.04194,"f","패션잡화","pc","2018","4"
"1444","2018-04-01",75.91957,"m","패션잡화","pc","2018","4"
"1445","2018-05-01",67.92667,"f","패션잡화","pc","2018","5"
"1446","2018-05-01",78.64151,"m","패션잡화","pc","2018","5"
"1447","2018-06-01",68.70521,"f","패션잡화","pc","2018","6"
"1448","2018-06-01",77.62963,"m","패션잡화","pc","2018","6"
"1449","2018-07-01",68.95602,"f","패션잡화","pc","2018","7"
"1450","2018-07-01",83.6132,"m","패션잡화","pc","2018","7"
"1451","2018-08-01",63.55306,"f","패션잡화","pc","2018","8"
"1452","2018-08-01",79.23476,"m","패션잡화","pc","2018","8"
"1453","2018-09-01",59.6869,"f","패션잡화","pc","2018","9"
"1454","2018-09-01",72.20796,"m","패션잡화","pc","2018","9"
"1455","2018-10-01",70.49742,"f","패션잡화","pc","2018","10"
"1456","2018-10-01",79.68575,"m","패션잡화","pc","2018","10"
"1457","2018-11-01",69.14448,"f","패션잡화","pc","2018","11"
"1458","2018-11-01",76.91137,"m","패션잡화","pc","2018","11"
"1459","2018-12-01",66.78852,"f","패션잡화","pc","2018","12"
"1460","2018-12-01",77.48836,"m","패션잡화","pc","2018","12"
"1461","2019-01-01",61.60311,"f","패션잡화","pc","2019","1"
"1462","2019-01-01",77.61422,"m","패션잡화","pc","2019","1"
"1463","2019-02-01",58.20914,"f","패션잡화","pc","2019","2"
"1464","2019-02-01",72.84028,"m","패션잡화","pc","2019","2"
"1465","2019-03-01",69.27925,"f","패션잡화","pc","2019","3"
"1466","2019-03-01",85.16364,"m","패션잡화","pc","2019","3"
"1467","2019-04-01",70.96683,"f","패션잡화","pc","2019","4"
"1468","2019-04-01",82.44078,"m","패션잡화","pc","2019","4"
"1469","2019-05-01",78.40172,"f","패션잡화","pc","2019","5"
"1470","2019-05-01",91.67273,"m","패션잡화","pc","2019","5"
"1471","2019-06-01",76.45444,"f","패션잡화","pc","2019","6"
"1472","2019-06-01",88.77802,"m","패션잡화","pc","2019","6"
"1473","2019-07-01",79.68265,"f","패션잡화","pc","2019","7"
"1474","2019-07-01",94.72839,"m","패션잡화","pc","2019","7"
"1475","2019-08-01",66.3872,"f","패션잡화","pc","2019","8"
"1476","2019-08-01",81.03643,"m","패션잡화","pc","2019","8"
"1477","2019-09-01",68.80787,"f","패션잡화","pc","2019","9"
"1478","2019-09-01",79.15853,"m","패션잡화","pc","2019","9"
"1479","2019-10-01",73.10204,"f","패션잡화","pc","2019","10"
"1480","2019-10-01",81.70976,"m","패션잡화","pc","2019","10"
"1481","2019-11-01",75.28307,"f","패션잡화","pc","2019","11"
"1482","2019-11-01",82.78421,"m","패션잡화","pc","2019","11"
"1483","2019-12-01",68.58491,"f","패션잡화","pc","2019","12"
"1484","2019-12-01",81.28824,"m","패션잡화","pc","2019","12"
"1485","2020-01-01",56.31351,"f","패션잡화","pc","2020","1"
"1486","2020-01-01",73.68137,"m","패션잡화","pc","2020","1"
"1487","2020-02-01",62.51433,"f","패션잡화","pc","2020","2"
"1488","2020-02-01",76.59158,"m","패션잡화","pc","2020","2"
"1489","2020-03-01",70.62852,"f","패션잡화","pc","2020","3"
"1490","2020-03-01",83.7016,"m","패션잡화","pc","2020","3"
"1491","2020-04-01",72.0597,"f","패션잡화","pc","2020","4"
"1492","2020-04-01",91.11578,"m","패션잡화","pc","2020","4"
"1493","2020-05-01",79.88684,"f","패션잡화","pc","2020","5"
"1494","2020-05-01",100,"m","패션잡화","pc","2020","5"
"1495","2020-06-01",80.79184,"f","패션잡화","pc","2020","6"
"1496","2020-06-01",91.23998,"m","패션잡화","pc","2020","6"
"1497","2020-07-01",71.49389,"f","패션잡화","pc","2020","7"
"1498","2020-07-01",84.4524,"m","패션잡화","pc","2020","7"
"1499","2020-08-01",57.35632,"f","패션잡화","pc","2020","8"
"1500","2020-08-01",73.88664,"m","패션잡화","pc","2020","8"
"1501","2020-09-01",59.48114,"f","패션잡화","pc","2020","9"
"1502","2020-09-01",70.50734,"m","패션잡화","pc","2020","9"
"1503","2020-10-01",64.49472,"f","패션잡화","pc","2020","10"
"1504","2020-10-01",72.86336,"m","패션잡화","pc","2020","10"
"1505","2020-11-01",75.78089,"f","패션잡화","pc","2020","11"
"1506","2020-11-01",82.34549,"m","패션잡화","pc","2020","11"
"1507","2020-12-01",78.51738,"f","패션잡화","pc","2020","12"
"1508","2020-12-01",89.20315,"m","패션잡화","pc","2020","12"
"1509","2018-01-01",90.08961,"f","화장품_미용","pc","2018","1"
"1510","2018-01-01",61.17075,"m","화장품_미용","pc","2018","1"
"1511","2018-02-01",76.66463,"f","화장품_미용","pc","2018","2"
"1512","2018-02-01",53.10934,"m","화장품_미용","pc","2018","2"
"1513","2018-03-01",81.68247,"f","화장품_미용","pc","2018","3"
"1514","2018-03-01",59.56358,"m","화장품_미용","pc","2018","3"
"1515","2018-04-01",81.61854,"f","화장품_미용","pc","2018","4"
"1516","2018-04-01",57.55077,"m","화장품_미용","pc","2018","4"
"1517","2018-05-01",82.13451,"f","화장품_미용","pc","2018","5"
"1518","2018-05-01",58.85826,"m","화장품_미용","pc","2018","5"
"1519","2018-06-01",75.73636,"f","화장품_미용","pc","2018","6"
"1520","2018-06-01",53.97152,"m","화장품_미용","pc","2018","6"
"1521","2018-07-01",78.25631,"f","화장품_미용","pc","2018","7"
"1522","2018-07-01",57.11118,"m","화장품_미용","pc","2018","7"
"1523","2018-08-01",83.27955,"f","화장품_미용","pc","2018","8"
"1524","2018-08-01",59.06942,"m","화장품_미용","pc","2018","8"
"1525","2018-09-01",73.8514,"f","화장품_미용","pc","2018","9"
"1526","2018-09-01",53.4502,"m","화장품_미용","pc","2018","9"
"1527","2018-10-01",90.92615,"f","화장품_미용","pc","2018","10"
"1528","2018-10-01",65.61376,"m","화장품_미용","pc","2018","10"
"1529","2018-11-01",88.22805,"f","화장품_미용","pc","2018","11"
"1530","2018-11-01",61.82638,"m","화장품_미용","pc","2018","11"
"1531","2018-12-01",82.08198,"f","화장품_미용","pc","2018","12"
"1532","2018-12-01",60.86541,"m","화장품_미용","pc","2018","12"
"1533","2019-01-01",93.16548,"f","화장품_미용","pc","2019","1"
"1534","2019-01-01",67.61122,"m","화장품_미용","pc","2019","1"
"1535","2019-02-01",77.9482,"f","화장품_미용","pc","2019","2"
"1536","2019-02-01",58.40207,"m","화장품_미용","pc","2019","2"
"1537","2019-03-01",86.12251,"f","화장품_미용","pc","2019","3"
"1538","2019-03-01",66.86939,"m","화장품_미용","pc","2019","3"
"1539","2019-04-01",84.08122,"f","화장품_미용","pc","2019","4"
"1540","2019-04-01",63.1342,"m","화장품_미용","pc","2019","4"
"1541","2019-05-01",90.61363,"f","화장품_미용","pc","2019","5"
"1542","2019-05-01",69.48286,"m","화장품_미용","pc","2019","5"
"1543","2019-06-01",89.8024,"f","화장품_미용","pc","2019","6"
"1544","2019-06-01",67.01273,"m","화장품_미용","pc","2019","6"
"1545","2019-07-01",99.77756,"f","화장품_미용","pc","2019","7"
"1546","2019-07-01",71.82586,"m","화장품_미용","pc","2019","7"
"1547","2019-08-01",91.82128,"f","화장품_미용","pc","2019","8"
"1548","2019-08-01",66.33054,"m","화장품_미용","pc","2019","8"
"1549","2019-09-01",84.81356,"f","화장품_미용","pc","2019","9"
"1550","2019-09-01",61.60764,"m","화장품_미용","pc","2019","9"
"1551","2019-10-01",93.65964,"f","화장품_미용","pc","2019","10"
"1552","2019-10-01",68.65905,"m","화장품_미용","pc","2019","10"
"1553","2019-11-01",93.92919,"f","화장품_미용","pc","2019","11"
"1554","2019-11-01",71.6611,"m","화장품_미용","pc","2019","11"
"1555","2019-12-01",88.69881,"f","화장품_미용","pc","2019","12"
"1556","2019-12-01",67.6731,"m","화장품_미용","pc","2019","12"
"1557","2020-01-01",87.80435,"f","화장품_미용","pc","2020","1"
"1558","2020-01-01",66.44258,"m","화장품_미용","pc","2020","1"
"1559","2020-02-01",95.59376,"f","화장품_미용","pc","2020","2"
"1560","2020-02-01",71.11013,"m","화장품_미용","pc","2020","2"
"1561","2020-03-01",99.88288,"f","화장품_미용","pc","2020","3"
"1562","2020-03-01",76.14016,"m","화장품_미용","pc","2020","3"
"1563","2020-04-01",95.00846,"f","화장품_미용","pc","2020","4"
"1564","2020-04-01",71.82362,"m","화장품_미용","pc","2020","4"
"1565","2020-05-01",91.70205,"f","화장품_미용","pc","2020","5"
"1566","2020-05-01",72.91758,"m","화장품_미용","pc","2020","5"
"1567","2020-06-01",91.31651,"f","화장품_미용","pc","2020","6"
"1568","2020-06-01",70.16993,"m","화장품_미용","pc","2020","6"
"1569","2020-07-01",92.41884,"f","화장품_미용","pc","2020","7"
"1570","2020-07-01",66.23202,"m","화장품_미용","pc","2020","7"
"1571","2020-08-01",84.17395,"f","화장품_미용","pc","2020","8"
"1572","2020-08-01",62.23723,"m","화장품_미용","pc","2020","8"
"1573","2020-09-01",88.89633,"f","화장품_미용","pc","2020","9"
"1574","2020-09-01",63.07423,"m","화장품_미용","pc","2020","9"
"1575","2020-10-01",85.89335,"f","화장품_미용","pc","2020","10"
"1576","2020-10-01",66.99428,"m","화장품_미용","pc","2020","10"
"1577","2020-11-01",95.68675,"f","화장품_미용","pc","2020","11"
"1578","2020-11-01",72.93142,"m","화장품_미용","pc","2020","11"
"1579","2020-12-01",100,"f","화장품_미용","pc","2020","12"
"1580","2020-12-01",78.81249,"m","화장품_미용","pc","2020","12"
